query_3195.rq;2;2178;3241;0;0
query_3245.rq;44;6623;2964980;3583;3033
query_3243.rq;4;6000;23593061;5424;331
query_3226.rq;15;1236;394819;145;1311
query_3194.rq;3;209;6585;0;0
query_3216.rq;2;421;3904;0;0
query_3346.rq;4;4457;18497335;4197;221
query_3316.rq;5;392;84267;383;64
query_3271.rq;2;122;11136;114;29
query_3227.rq;2;195;34078;191;47
query_3311.rq;2;6496;20494474;6477;26
query_3317.rq;4;4659;18500336;4560;354
query_3313.rq;2;119;4328;0;0
query_3325.rq;2;72;2851;71;1
query_3283.rq;2;132;10116;130;25
query_3347.rq;2;113;15832;111;40
query_3277.rq;638;22216;8695288;952;1130
query_3229.rq;365;35092;8513100;353;17851
query_11449.rq;23;1545;530496;377;981
query_333.rq;19;842;540389;307;1642
query_3187.rq;897;131046;24872646;430;89443
query_3237.rq;2;358;5115449;0;0
query_3268.rq;2;549;11988648;548;1
query_3211.rq;2;266;4585;0;0
query_3331.rq;3;6367;18486686;1413;164522
query_3290.rq;55;4175;1716321;612;5278
query_3339.rq;504;32225;8071758;855;92
query_3355.rq;2;706;3904;0;0
query_3305.rq;2;17904;56462265;1949;283791
query_3240.rq;2;59;4328;0;0
query_3332.rq;4;148;92895;92;262
query_3296.rq;3;346;7141;0;0
query_3231.rq;7;328;158418;240;488
query_3291.rq;3;773;6134;0;0
query_3224.rq;2;391;3241;0;0
query_3248.rq;3;438;7746;438;1
query_3295.rq;308;9857;7596783;8947;337
query_3278.rq;223;15065;12367828;113;22100
query_3282.rq;363;36153;8418640;736;17545
query_3287.rq;1674;128230;23885433;449;384
query_3350.rq;2;41;2978;41;1
query_334.rq;61;5518;21605886;0;0
query_3238.rq;37;2284;4768244;690;3996
query_3281.rq;2;31;5031;31;1
query_3292.rq;4;2071;23595172;2054;184
query_3246.rq;495;44021;8994317;43957;525
query_3236.rq;13;539;629300;100;1108
query_3267.rq;21;1890;520226;1709;1203
query_3191.rq;451;43404;11426727;323;28349
query_5169.rq;10;720;188158;227;393
query_3323.rq;2;8007;24920547;915;231950
query_3186.rq;2;285;5115449;0;0
query_3218.rq;19;1081;785588;143;1778
query_3184.rq;72;4469;1079435;733;111
query_3269.rq;2;44;2978;44;1
query_3356.rq;38;2524;4794794;902;4348
query_3344.rq;370;33700;8549500;538;17644
query_3197.rq;48;3620;1200826;371;754
query_3262.rq;7;243;189929;49;539
query_3300.rq;2;60;13028;60;26
query_3251.rq;2;47;7619;47;19
query_3190.rq;291;27569;12641379;38;28911
query_3205.rq;15;514;394819;38;1311
query_3263.rq;648;36220;13217761;262;64435
query_3204.rq;27;2785;562035;760;1129
query_3338.rq;31;1444;1298258;51;2956
query_3185.rq;371;36829;8648476;530;18075
query_3223.rq;38;2563;4808712;773;4115
query_3255.rq;89;5028;2010229;783;80
query_3351.rq;295;24863;12928129;88;29374
query_3225.rq;130;13054;3557444;587;12729
query_331.rq;4;1955;23593725;1940;195
query_3284.rq;3;302;8788;302;5
query_3193.rq;290;7904;4716053;851;528
query_3202.rq;9;584;221393;277;675
query_325.rq;13;253;343640;32;1144
query_3294.rq;2;4755;7495718;289;225085
query_326.rq;135;24165;2740028;1188;232
query_3288.rq;78;6376;1140705;620;445
query_3257.rq;5;175;201495;44;353
query_3241.rq;897;204576;24872646;291;89443
query_3250.rq;347;9844;7758611;9165;411
query_3298.rq;2;549;3904;0;0
query_3209.rq;91;10153;2394438;605;1667
query_3285.rq;4;864;6385621;863;1
query_3214.rq;4;2553;4134431;801;70302
query_3264.rq;13;655;629300;76;1108
query_3315.rq;13;715;629300;89;1108
query_3348.rq;2;304;3382;0;0
query_3279.rq;198;10137;5095781;53;19600
query_320.rq;204;6167;7092914;47;20228
query_3192.rq;48;5515;3105438;3523;3452
query_327.rq;797;42532;16973033;259;79306
query_3198.rq;3;85;59714;66;116
query_323.rq;4;576;4144560;571;51
query_321.rq;99;2792;2616514;737;177
query_3330.rq;4;132;48060;131;35
query_3219.rq;2;54;9860;54;24
query_3213.rq;60;3257;21563602;0;0
query_3206.rq;3;315;7148;0;0
query_3244.rq;2;36;11274;35;36
query_3199.rq;5;190;158203;56;320
query_3349.rq;4;985;18497722;979;192
query_328.rq;1094;61335;16459849;59355;9790
query_3342.rq;3;275;2706746;270;9
query_3272.rq;5;82;114418;45;318
query_31.rq;507;27390;9390288;27344;530
