query_843.rq;2;1995;9363729;0;0
query_10322.rq;3;850;899012;499;945
query_8554.rq;314;8925;10917915;70;31235
query_8556.rq;2;28;3753;27;1
query_8414.rq;31;1522;11983095;1472;110
query_847.rq;4;82;67606;79;51
query_852.rq;43;966;2389729;37;4131
query_8474.rq;2;46;31328;40;92
query_8456.rq;44;920;998487;127;835
query_8484.rq;262;6428;10608077;230;22054
query_8495.rq;2;327;9085718;318;1
query_8568.rq;237;3953;3805439;439;2552
query_840.rq;194;3614;6449958;122;19128
query_8430.rq;3;916;25625894;696;7030
query_8434.rq;295;4607;3563858;194;249
query_8532.rq;11;420;175814;287;52
query_8546.rq;2;41;2844;41;1
query_8402.rq;10;252;167988;190;64
query_8538.rq;8;240;103744;226;216
query_8543.rq;2;256;457131;55;6690
query_8528.rq;3;100;7146;0;0
query_8499.rq;31;1257;12057133;1205;569
query_8519.rq;17;290;385364;112;775
query_8527.rq;2;38;4585;0;0
query_8458.rq;3;114;7146;0;0
query_8473.rq;47;966;1050840;103;2197
query_8396.rq;20;357;353970;177;116
query_8508.rq;3;39;66493;22;190
query_8420.rq;2;194;3501;0;0
query_8539.rq;33;723;719472;526;2019
query_8408.rq;163;3446;4639886;110;10992
query_8504.rq;5;627;8522192;0;0
query_8440.rq;228;5790;12693732;27;22698
query_8503.rq;44;907;1132324;161;836
query_8415.rq;4;1185;23598228;1170;225
query_8542.rq;508;8640;9325562;8506;527
query_8518.rq;2;41;11359;40;30
query_8536.rq;2;43;13432;42;32
query_842.rq;231;3697;3786203;338;2622
query_8450.rq;546;9069;8752134;376;111
query_8497.rq;8;137;66072;136;11
query_8516.rq;555;7912;8900199;175;108
query_8436.rq;168;3682;14138819;497;23539
query_8451.rq;4;46;85099;20;282
query_8400.rq;5;69;134245;26;359
query_8476.rq;13;213;500733;19;1131
query_8463.rq;335;7808;18623823;41;33310
query_8523.rq;2;21;2978;20;1
query_8550.rq;6;135;43545;0;0
query_8535.rq;3;97;6585;0;0
query_8525.rq;2;7463;56462265;1028;94098
query_8526.rq;3;97;10049;97;5
query_8566.rq;2;23;15448;23;27
query_8513.rq;3;199;1329095;172;525
query_8547.rq;4;609;18498440;600;263
query_8494.rq;2;55;704211;35;527
query_846.rq;5;73;156198;30;313
query_8239.rq;3;103;8226;102;2
query_8483.rq;2;15;4322;0;0
query_8447.rq;2;28;24805;27;33
query_841.rq;2;25;29968;24;43
query_8552.rq;1835;34538;26094096;222;388
query_8410.rq;193;3385;4227430;2757;10794
query_8442.rq;4;114;98410;53;290
query_8461.rq;4;1150;23597187;1127;470
query_8551.rq;58;952;1340184;119;1169
query_8491.rq;7;318;158418;186;488
query_8501.rq;4;169;2712028;166;4
query_8422.rq;24;322;684085;18;2289
query_8553.rq;2;15;16810;14;37
query_8475.rq;2;10;4449;10;1
