query_8251.rq;2;664;3527;0;0
query_8321.rq;2;37;5033;31;1
query_826.rq;2;88;13958;85;18
query_8291.rq;2;51;6735;51;8
query_8392.rq;9;3390;2557291;2336;96
query_8290.rq;2;120;2919;119;1
query_832.rq;2;56;3537;0;0
query_833.rq;2;75;7715;75;10
query_8246.rq;33;1137;1228838;161;2587
query_8312.rq;10;3215;2571554;2330;138
query_8301.rq;2;85;6231;70;3
query_8245.rq;9;1350;2562614;991;46
query_8351.rq;2;58;2971;43;1
query_8262.rq;10;279;183652;199;8
query_8308.rq;2;82;3234;0;0
query_8382.rq;37;890;772707;658;46
query_4365.rq;7;994;2683822;0;0
query_8388.rq;27;586;1113857;52;2552
query_8253.rq;5;80;43453;78;1
query_8318.rq;2;24;18098;23;46
query_8383.rq;5;136;78552;132;29
query_8233.rq;2;24;2808;20;1
query_8265.rq;3;54;6580;0;0
query_8346.rq;3;32;24089;30;60
query_8341.rq;65;1410;3538499;26;6333
query_8256.rq;3;121;586074;120;34
query_8349.rq;2;13;5873;12;2
query_8329.rq;5;135;111683;133;79
query_8241.rq;23;495;248846;134;11
query_8237.rq;8;114;137048;101;10481
query_8220.rq;30;752;1135332;166;2372
query_8270.rq;37;767;663958;764;29
query_8244.rq;45;840;700618;799;374
query_8297.rq;2;11;4050;0;0
query_8302.rq;2;24;16870;24;42
query_8367.rq;10;207;195043;150;173
query_8322.rq;51;1190;3019537;0;0
query_8247.rq;2;534;713598;36;22370
query_8284.rq;12;160;263257;121;18
query_824.rq;45;653;1180308;46;4243
query_8337.rq;2;16;11357;15;30
query_8369.rq;35;729;629758;725;39
query_828.rq;3;98;585926;97;8
query_8315.rq;2;18;3751;18;1
query_8327.rq;5;93;101820;91;92
query_8279.rq;2;50;3479;0;0
query_8288.rq;12;214;365742;27;1040
query_8294.rq;3;65;274481;63;8
query_8240.rq;56;662;838647;608;51
query_978.rq;5;78;94759;75;69
query_822.rq;8;136;111830;135;17
query_8360.rq;65;930;1023129;194;14
query_8277.rq;2;40;6965;39;8
query_8248.rq;2;1305;5667370;149;28378
query_8293.rq;2;57;1135636;0;0
query_8224.rq;2;13;4328;0;0
query_8331.rq;2;24;2844;24;1
query_8310.rq;2;109;413267;40;4205
query_8380.rq;3;91;1761240;87;121
query_8368.rq;6;93;122465;61;229
query_8365.rq;38;496;774396;427;53
query_8313.rq;2;20;13386;20;38
query_8304.rq;4;57;136699;24;238
query_8239.rq;3;41;9643;41;4
query_8273.rq;9;154;96842;111;7
query_8286.rq;2;180;492630;29;10195
query_8342.rq;3;95;1761815;90;145
query_8359.rq;2;24;28750;22;81
query_8295.rq;6;111;1160617;0;0
query_8323.rq;2;20;5873;19;2
query_8243.rq;14;245;186094;104;72
query_830.rq;3;46;7148;0;0
query_8390.rq;3;67;26184;67;6
query_8381.rq;3;24;9301;24;2
query_8356.rq;2;86;1820958;85;29
query_8238.rq;3;47;70669;32;119
query_8283.rq;2;25;4578;0;0
query_8391.rq;2;21;2971;21;1
query_8372.rq;2;56;1135636;0;0
