1585240246,10,8881
1585240247,10,8880
1585240249,10,8879
1585286239,11,52969
1585286240,0,52968
1585286241,0,52968
1585286242,61,52969
1585286243,88,52968
1585286244,88,52969
1585286245,88,52968
1585286246,88,52968
1585286247,88,52968
1585286248,90,52967
1585286249,90,52967
1585286250,90,52967
1585286251,90,52967
1585286252,90,52967
1585286254,90,52967
1585286255,90,52968
1585286256,92,52968
1585286257,92,52968
1585286258,92,52969
1585286259,91,52969
1585286260,91,52968
1585286261,91,52967
1585286262,93,52967
1585286263,91,52967
1585286264,91,52967
1585286265,93,52966
1585286266,92,52968
1585286267,92,52967
1585286268,92,52967
1585286270,92,52967
1585286271,92,52967
1585286272,91,52967
1585286273,91,52966
1585286274,91,52967
1585286275,91,52967
1585286276,91,52967
1585286277,92,52967
1585286278,92,52968
1585286279,93,52968
1585286280,90,52966
1585286281,91,52966
1585286282,92,52966
1585286283,92,52966
1585286284,91,52966
1585286285,93,52967
1585286287,91,52967
1585286288,92,52967
1585286289,91,52967
1585286290,92,52966
1585286291,92,52966
1585286292,90,52966
1585286293,92,52967
1585286294,92,52966
1585286295,91,52967
1585286296,92,52966
1585286297,92,52966
1585286298,92,52966
1585286299,93,52966
1585286301,92,52965
1585286302,93,52965
1585286303,92,52965
1585286304,93,52965
1585286305,92,52965
1585286306,91,52965
1585286307,93,52966
1585286308,92,52967
1585286309,92,52967
1585286310,90,52965
1585286311,93,52964
1585286312,93,52965
1585286313,93,52965
1585286314,92,52965
1585286316,92,52966
1585286317,92,52966
1585286318,93,52966
1585286319,92,52966
1585286320,93,52966
1585286321,92,52966
1585286322,93,52966
1585286323,91,52966
1585286324,91,52966
1585286325,93,52966
1585286326,92,52966
1585286327,92,52967
1585286328,92,52967
1585286329,91,52967
1585286331,91,52967
1585286332,92,52967
1585286333,92,52967
1585286334,92,52966
1585286335,92,52967
1585286336,91,52967
1585286337,92,52967
1585286338,91,52967
1585286339,91,52966
1585286340,90,52967
1585286341,91,52967
1585286342,92,52967
1585286343,92,52966
1585286344,92,52965
1585286345,92,52966
1585286346,91,52965
1585286348,92,52965
1585286349,92,52965
1585286350,89,52966
1585286351,91,52965
1585286352,92,52965
1585286353,93,52966
1585286354,93,52966
1585286355,92,52966
1585286356,92,52965
1585286357,90,52965
1585286358,92,52966
1585286359,91,52966
1585286360,92,52966
1585286361,93,52966
1585286362,93,52966
1585286363,92,52966
1585286365,92,52967
1585286366,93,52967
1585286367,92,52967
1585286368,93,52968
1585286369,92,52967
1585286370,93,52968
1585286371,92,52967
1585286372,92,52967
1585286373,92,52967
1585286374,90,52967
1585286375,92,52968
1585286376,92,52967
1585286377,93,52967
1585286378,92,52967
1585286379,91,52967
1585286381,92,52967
1585286382,93,52968
1585286383,93,52968
1585286384,94,52967
1585286385,92,52968
1585286386,92,52968
1585286387,93,52967
1585286388,93,52967
1585286389,91,52968
1585286390,93,52967
1585286391,93,52968
1585286392,92,52967
1585286393,91,52967
1585286394,91,52967
1585286395,91,52967
1585286396,92,52967
1585286398,92,52966
1585286399,92,52966
1585286400,92,52966
1585286401,92,52966
1585286402,93,52966
1585286403,93,52965
1585286404,92,52966
1585286405,92,52966
1585286406,94,52966
1585286407,92,52965
1585286408,93,52965
1585286409,92,52966
1585286410,91,52966
1585286412,91,52966
1585286413,91,52966
1585286414,91,52966
1585286415,92,52966
1585286416,92,52967
1585286417,92,52967
1585286418,92,52967
1585286419,92,52967
1585286420,92,52968
1585286421,92,52968
1585286422,92,52968
1585286423,93,52968
1585286424,93,52968
1585286425,92,52968
1585286426,92,52968
1585286428,94,52968
1585286429,94,52968
1585286430,90,52968
1585286431,92,52968
1585286432,92,52968
1585286433,93,52968
1585286434,92,52968
1585286435,92,52968
1585286436,93,52968
1585286437,93,52968
1585286438,90,52968
1585286439,93,52967
1585286440,93,52968
1585286442,93,52967
1585286443,92,52968
1585286444,94,52968
1585286445,91,52968
1585286446,91,52968
1585286447,92,52968
1585286448,94,52968
1585286449,93,52968
1585286450,93,52968
1585286451,93,52968
1585286452,90,52967
1585286453,93,52966
1585286454,92,52967
1585286455,91,52966
1585286456,92,52966
1585286458,92,52966
1585286459,93,52967
1585286460,93,52967
1585286461,92,52967
1585286462,91,52967
1585286463,93,52967
1585286464,92,52968
1585286465,92,52967
1585286466,93,52968
1585286467,93,52967
1585286468,92,52967
1585286469,93,52966
1585286470,91,52966
1585286472,92,52966
1585286473,91,52967
1585286474,91,52967
1585286475,92,52967
1585286476,90,52967
1585286477,90,52967
1585286478,92,52967
1585286479,92,52968
1585286480,92,52968
1585286481,91,52968
1585286482,92,52968
1585286483,92,52967
1585286484,92,52968
1585286485,93,52968
1585286487,93,52968
1585286488,91,52968
1585286489,91,52968
1585286490,92,52967
1585286491,93,52968
1585286492,90,52968
1585286493,93,52967
1585286494,92,52968
1585286495,92,52967
1585286496,92,52968
1585286497,92,52967
1585286498,93,52967
1585286499,92,52967
1585286500,93,52967
1585286502,93,52967
1585286503,93,52966
1585286504,92,52966
1585286505,93,52967
1585286506,91,52968
1585286507,91,52967
1585286508,92,52968
1585286509,92,52968
1585286510,92,52967
1585286511,90,52968
1585286512,93,52967
1585286513,92,52967
1585286514,93,52967
1585286515,92,52968
1585286517,93,52968
1585286518,92,52968
1585286519,93,52967
1585286520,90,52969
1585286521,92,52968
1585286522,92,52968
1585286523,93,52969
1585286524,92,52968
1585286525,91,52969
1585286526,92,52969
1585286527,92,52967
1585286528,92,52968
1585286529,92,52968
1585286530,92,52968
1585286532,93,52968
1585286533,92,52968
1585286534,93,52968
1585286535,92,52968
1585286536,92,52968
1585286537,92,52968
1585286538,91,52968
1585286539,93,52967
1585286540,92,52968
1585286541,93,52966
1585286542,93,52967
1585286543,93,52967
1585286544,92,52967
1585286545,94,52967
1585286547,91,52967
1585286548,93,52967
1585286549,92,52968
1585286550,91,52967
1585286551,92,52968
1585286552,92,52968
1585286553,93,52968
1585286554,93,52968
1585286555,91,52968
1585286556,92,52968
1585286557,93,52967
1585286558,92,52968
1585286559,93,52968
1585286561,92,52968
1585286562,93,52968
1585286563,93,52967
1585286564,93,52968
1585286565,90,52967
1585286566,92,52967
1585286567,93,52968
1585286568,94,52968
1585286569,92,52968
1585286570,92,52969
1585286571,93,52969
1585286572,93,52969
1585286573,92,52969
1585286574,93,52969
1585286576,93,52969
1585286577,92,52969
1585286578,92,52969
1585286579,93,52968
1585286580,91,52968
1585286581,92,52968
1585286582,92,52968
1585286583,94,52969
1585286584,93,52969
1585286585,92,52969
1585286586,93,52967
1585286587,94,52967
1585286588,93,52967
1585286589,92,52968
1585286591,92,52967
1585286592,92,52967
1585286593,91,52968
1585286594,92,52968
1585286595,92,52968
1585286596,91,52967
1585286597,92,52967
1585286598,92,52967
1585286599,93,52967
1585286600,91,52966
1585286601,92,52966
1585286602,91,52966
1585286603,92,52966
1585286605,92,52966
1585286606,93,52965
1585286607,93,52966
1585286608,92,52966
1585286609,93,52965
1585286610,92,52966
1585286611,92,52966
1585286612,91,52966
1585286613,92,52966
1585286614,92,52965
1585286615,93,52965
1585286616,93,52967
1585286617,93,52966
1585286618,92,52966
1585286619,93,52966
1585286620,93,52966
1585286622,93,52966
1585286623,93,52966
1585286624,93,52966
1585286625,92,52965
1585286626,93,52966
1585286627,93,52967
1585286628,92,52967
1585286629,93,52967
1585286630,93,52967
1585286631,92,52966
1585286632,92,52967
1585286633,93,52966
1585286634,93,52966
1585286636,92,52967
1585286637,92,52967
1585286638,93,52967
1585286639,92,52968
1585286640,92,52968
1585286641,93,52969
1585286642,93,52969
1585286643,93,52969
1585286644,92,52969
1585286645,93,52969
1585286646,92,52969
1585286647,91,52969
1585286648,93,52969
1585286650,92,52969
1585286651,93,52969
1585286652,93,52970
1585286653,93,52969
1585286654,92,52970
1585286655,94,52969
1585286656,93,52969
1585286657,92,52969
1585286658,91,52968
1585286659,89,52967
1585286660,93,52967
1585286661,92,52967
1585286662,92,52967
1585286663,93,52968
1585286665,93,52968
1585286666,92,52967
1585286667,93,52968
1585286668,93,52968
1585286669,90,52968
1585286670,92,52968
1585286671,92,52968
1585286672,91,52968
1585286673,92,52968
1585286674,93,52967
1585286675,93,52966
1585286676,92,52966
1585286677,92,52967
1585286678,91,52967
1585286679,92,52967
1585286681,94,52967
1585286682,93,52967
1585286683,92,52967
1585286684,93,52967
1585286685,92,52967
1585286686,91,52967
1585286687,91,52968
1585286688,92,52967
1585286689,93,52968
1585286690,91,52967
1585286691,91,52967
1585286692,93,52966
1585286693,92,52967
1585286694,93,52967
1585286695,94,52967
1585286697,91,52967
1585286698,92,52967
1585286699,93,52967
1585286700,93,52967
1585286701,91,52968
1585286702,93,52969
1585286703,93,52970
1585286704,88,52971
1585286705,93,52967
1585286706,93,52967
1585286707,92,52967
1585286708,93,52967
1585286710,92,52967
1585286711,92,52967
1585286712,93,52968
1585286713,92,52967
1585286714,90,52967
1585286715,90,52967
1585286716,92,52968
1585286717,93,52968
1585286718,92,52967
1585286719,92,52968
1585286720,93,52967
1585286721,91,52967
1585286722,92,52967
1585286723,91,52968
1585286724,92,52967
1585286726,92,52968
1585286727,91,52968
1585286728,93,52968
1585286729,92,52968
1585286730,93,52968
1585286731,93,52968
1585286732,92,52969
1585286733,92,52969
1585286734,92,52968
1585286735,92,52968
1585286736,93,52968
1585286737,92,52969
1585286738,92,52969
1585286739,92,52969
1585286741,92,52968
1585286742,94,52968
1585286743,92,52968
1585286744,93,52968
1585286745,92,52969
1585286746,92,52969
1585286747,93,52968
1585286748,94,52969
1585286749,92,52969
1585286750,94,52968
1585286751,93,52967
1585286752,93,52967
1585286754,93,52968
1585286755,93,52968
1585286756,91,52967
1585286757,91,52967
1585286758,92,52967
1585286759,92,52967
1585286760,93,52968
1585286761,91,52967
1585286762,92,52967
1585286763,92,52968
1585286764,92,52968
1585286765,92,52967
1585286766,93,52967
1585286767,92,52967
1585286768,92,52967
1585286769,92,52968
1585286771,92,52968
1585286772,92,52969
1585286773,92,52969
1585286774,93,52968
1585286775,92,52968
1585286776,93,52968
1585286777,93,52969
1585286778,93,52969
1585286779,92,52970
1585286780,92,52970
1585286781,91,52968
1585286782,92,52969
1585286783,92,52968
1585286784,93,52968
1585286786,94,52968
1585286787,92,52968
1585286788,92,52968
1585286789,94,52967
1585286790,93,52968
1585286791,93,52967
1585286792,93,52968
1585286793,92,52968
1585286794,91,52968
1585286795,93,52967
1585286796,92,52967
1585286797,93,52967
1585286798,93,52967
1585286799,92,52967
1585286801,92,52967
1585286802,92,52967
1585286803,93,52968
1585286804,92,52967
1585286805,91,52967
1585286806,92,52967
1585286807,92,52967
1585286808,93,52967
1585286809,91,52968
1585286810,92,52967
1585286811,92,52967
1585286812,92,52967
1585286813,91,52966
1585286814,91,52966
1585286815,91,52967
1585286816,92,52967
1585286818,93,52967
1585286819,92,52967
1585286820,93,52968
1585286821,93,52968
1585286822,93,52969
1585286823,93,52969
1585286824,93,52969
1585286825,92,52969
1585286826,92,52969
1585286827,93,52970
1585286828,94,52969
1585286829,92,52969
1585286830,93,52970
1585286831,92,52969
1585286833,91,52969
1585286834,93,52969
1585286835,92,52969
1585286836,93,52969
1585286837,93,52970
1585286838,93,52970
1585286839,92,52970
1585286840,92,52969
1585286841,92,52970
1585286842,93,52969
1585286843,93,52969
1585286844,93,52969
1585286845,93,52969
1585286847,92,52969
1585286848,92,52969
1585286849,91,52969
1585286850,92,52970
1585286851,92,52969
1585286852,92,52970
1585286853,92,52970
1585286854,92,52970
1585286855,92,52970
1585286856,92,52969
1585286857,92,52970
1585286858,92,52969
1585286859,91,52970
1585286861,92,52970
1585286862,93,52970
1585286863,93,52970
1585286864,92,52970
1585286865,93,52969
1585286866,91,52970
1585286867,92,52969
1585286868,92,52969
1585286869,93,52970
1585286870,92,52970
1585286871,92,52969
1585286872,92,52969
1585286873,92,52969
1585286875,93,52968
1585286876,93,52969
1585286877,93,52969
1585286878,92,52969
1585286879,93,52969
1585286880,93,52969
1585286881,92,52969
1585286882,93,52969
1585286883,93,52969
1585286884,93,52969
1585286885,93,52969
1585286886,92,52969
1585286887,92,52968
1585286888,92,52969
1585286889,92,52968
1585286890,94,52968
1585286892,94,52968
1585286893,91,52967
1585286894,92,52967
1585286895,92,52967
1585286896,92,52967
1585286897,92,52967
1585286898,93,52967
1585286899,91,52967
1585286900,91,52967
1585286901,90,52966
1585286902,93,52966
1585286903,93,52965
1585286904,92,52965
1585286905,93,52965
1585286907,93,52965
1585286908,93,52965
1585286909,93,52966
1585286910,92,52966
1585286911,93,52965
1585286912,92,52966
1585286913,90,52965
1585286914,92,52965
1585286915,92,52965
1585286916,93,52965
1585286917,92,52965
1585286918,92,52965
1585286919,93,52965
1585286920,92,52965
1585286922,92,52966
1585286923,92,52965
1585286924,92,52965
1585286925,91,52966
1585286926,91,52966
1585286927,93,52966
1585286928,93,52965
1585286929,92,52966
1585286930,91,52965
1585286931,92,52965
1585286932,92,52965
1585286933,92,52964
1585286934,92,52965
1585286935,92,52965
1585286936,92,52965
1585286938,91,52965
1585286939,92,52966
1585286940,93,52966
1585286941,92,52966
1585286942,92,52965
1585286943,92,52966
1585286944,92,52966
1585286945,93,52966
1585286946,92,52965
1585286947,92,52965
1585286948,92,52966
1585286949,93,52966
1585286950,92,52966
1585286952,93,52966
1585286953,93,52966
1585286954,92,52967
1585286955,93,52967
1585286956,92,52967
1585286957,93,52967
1585286958,93,52966
1585286959,92,52966
1585286960,90,52965
1585286961,93,52965
1585286962,94,52965
1585286963,93,52965
1585286964,92,52965
1585286966,92,52965
1585286967,93,52966
1585286968,93,52966
1585286969,92,52965
1585286970,93,52965
1585286971,92,52966
1585286972,91,52966
1585286973,93,52966
1585286974,93,52966
1585286975,91,52965
1585286976,93,52964
1585286977,93,52965
1585286978,93,52965
1585286980,92,52966
1585286981,93,52966
1585286982,93,52966
1585286983,93,52965
1585286984,92,52965
1585286985,92,52965
1585286986,92,52965
1585286987,92,52965
1585286988,92,52965
1585286989,92,52965
1585286990,92,52965
1585286992,92,52965
1585286993,90,52966
1585286994,93,52965
1585286995,92,52966
1585286996,91,52966
1585286997,91,52966
1585286998,92,52966
1585286999,92,52966
1585287000,93,52966
1585287001,93,52966
1585287002,93,52967
1585287003,92,52965
1585287004,91,52965
1585287005,91,52966
1585287007,92,52966
1585287008,92,52966
1585287009,91,52966
1585287010,92,52966
1585287011,92,52966
1585287012,92,52967
1585287013,93,52967
1585287014,91,52967
1585287015,92,52966
1585287016,92,52967
1585287017,92,52967
1585287018,91,52966
1585287019,93,52965
1585287020,93,52965
1585287021,92,52965
1585287023,93,52965
1585287024,93,52965
1585287025,92,52966
1585287026,93,52966
1585287027,92,52967
1585287028,91,52967
1585287029,94,52968
1585287030,93,52969
1585287031,91,52968
1585287032,93,52968
1585287033,93,52968
1585287034,93,52968
1585287035,93,52968
1585287037,93,52968
1585287038,93,52968
1585287039,92,52968
1585287040,92,52968
1585287041,92,52968
1585287042,91,52968
1585287043,91,52967
1585287044,91,52967
1585287045,93,52967
1585287046,92,52967
1585287047,92,52968
1585287048,92,52967
1585287049,92,52967
1585287050,91,52967
1585287051,92,52967
1585287052,92,52967
1585287054,92,52967
1585287055,92,52967
1585287056,92,52967
1585287057,93,52967
1585287058,93,52966
1585287059,94,52966
1585287060,93,52966
1585287061,93,52966
1585287062,93,52966
1585287063,93,52967
1585287064,91,52966
1585287065,93,52965
1585287066,93,52966
1585287067,92,52966
1585287069,93,52966
1585287070,93,52966
1585287071,92,52966
1585287072,93,52966
1585287073,93,52966
1585287074,93,52966
1585287075,92,52966
1585287076,93,52966
1585287077,94,52966
1585287078,92,52966
1585287079,92,52965
1585287080,91,52966
1585287081,94,52965
1585287082,93,52965
1585287084,93,52965
1585287085,93,52966
1585287086,91,52965
1585287087,93,52965
1585287088,93,52965
1585287089,92,52965
1585287090,92,52964
1585287091,92,52964
1585287092,92,52964
1585287093,91,52964
1585287094,93,52964
1585287095,93,52965
1585287096,92,52965
1585287097,90,52965
1585287099,92,52965
1585287100,92,52965
1585287101,92,52965
1585287102,92,52965
1585287103,92,52965
1585287104,93,52966
1585287105,92,52966
1585287106,92,52966
1585287107,91,52967
1585287108,92,52966
1585287109,93,52966
1585287110,93,52967
1585287111,92,52967
1585287113,93,52968
1585287114,93,52968
1585287115,93,52968
1585287116,91,52968
1585287117,92,52967
1585287118,91,52967
1585287119,92,52967
1585287120,92,52967
1585287121,92,52967
1585287122,92,52968
1585287123,93,52967
1585287124,94,52967
1585287125,93,52967
1585287126,93,52968
1585287128,93,52968
1585287129,93,52968
1585287130,92,52969
1585287131,93,52968
1585287132,93,52969
1585287133,93,52969
1585287134,93,52969
1585287135,93,52968
1585287136,93,52968
1585287137,93,52968
1585287138,93,52968
1585287139,92,52968
1585287140,92,52968
1585287142,91,52969
1585287143,92,52969
1585287144,92,52969
1585287145,93,52968
1585287146,93,52968
1585287147,93,52968
1585287148,93,52968
1585287149,93,52969
1585287150,92,52968
1585287151,92,52968
1585287152,92,52968
1585287153,93,52968
1585287154,93,52967
1585287155,93,52967
1585287157,90,52968
1585287158,92,52967
1585287159,93,52967
1585287160,94,52968
1585287161,92,52969
1585287162,93,52968
1585287163,93,52969
1585287164,94,52968
1585287165,94,52968
1585287166,92,52968
1585287167,93,52967
1585287168,93,52967
1585287169,93,52967
1585287171,92,52967
1585287172,92,52967
1585287173,93,52967
1585287174,94,52966
1585287175,93,52966
1585287176,90,52966
1585287177,94,52966
1585287178,93,52967
1585287179,92,52967
1585287180,92,52966
1585287181,93,52966
1585287182,92,52966
1585287184,93,52967
1585287185,92,52967
1585287186,92,52967
1585287187,92,52966
1585287188,92,52967
1585287189,92,52966
1585287190,93,52967
1585287191,92,52967
1585287192,91,52968
1585287193,93,52968
1585287194,93,52968
1585287195,90,52968
1585287196,92,52968
1585287197,93,52967
1585287198,93,52966
1585287199,93,52966
1585287200,93,52967
1585287202,92,52967
