1585240246,10,8883
1585240247,10,8880
1585240249,10,8882
1585317329,14,52998
1585317330,0,52998
1585317331,0,52998
1585317332,0,52998
1585317333,2,52999
1585317334,3,53000
1585317335,4,52999
1585317336,5,53000
1585317337,5,53000
1585317338,6,53001
1585317339,5,53001
1585317340,5,53001
1585317341,6,53000
1585317342,7,53000
1585317343,8,52999
1585317344,7,53000
1585317345,9,53000
1585317346,10,53000
1585317347,11,53000
1585317348,9,52999
1585317349,10,52998
1585317350,10,53000
1585317351,13,53000
1585317352,17,53000
1585317353,18,53000
1585317354,20,53001
1585317355,20,53001
1585317356,19,53003
1585317357,21,53002
1585317358,22,53003
1585317359,21,53002
1585317360,21,53002
1585317361,20,53003
1585317362,19,53002
1585317363,20,53003
1585317364,21,53004
1585317365,20,53004
1585317366,19,53004
1585317367,20,53003
1585317368,21,53004
1585317369,21,53003
1585317370,21,53005
1585317371,22,53004
1585317372,22,53005
1585317373,24,53005
1585317374,22,53004
1585317375,23,53006
1585317376,22,53006
1585317377,24,53007
1585317378,23,53005
1585317379,24,53006
1585317380,23,53006
1585317381,22,53004
1585317382,24,53004
1585317383,23,53006
1585317384,22,53002
1585317385,23,53003
1585317386,23,53004
1585317387,22,53003
1585317388,23,53005
1585317389,22,53001
1585317390,24,53005
1585317391,25,53005
1585317392,23,53003
1585317393,23,53004
1585317394,25,53002
1585317395,23,53005
1585317396,23,53007
1585317397,25,53004
1585317398,23,53005
1585317399,23,53005
1585317400,23,53004
1585317401,22,53006
1585317402,23,53006
1585317403,22,53004
1585317404,24,53006
1585317405,23,53006
1585317406,23,53006
1585317407,23,53007
1585317408,28,53006
1585317410,23,53006
1585317411,25,53006
1585317412,23,53005
1585317413,25,53004
1585317414,24,53003
1585317415,24,53006
1585317416,23,53004
1585317417,23,53005
1585317418,23,53005
1585317419,23,53006
1585317420,24,53005
1585317421,24,53005
1585317422,24,53005
1585317423,23,53006
1585317424,23,53006
1585317425,23,53006
1585317426,24,53005
1585317427,23,53006
1585317428,22,53006
1585317429,23,53005
1585317430,23,53003
1585317431,23,53005
1585317432,24,53003
1585317433,24,53004
1585317434,24,53006
1585317435,24,53004
1585317436,22,53003
1585317437,22,53003
1585317438,23,53005
1585317439,24,53003
1585317440,22,53005
1585317441,22,53002
1585317442,22,53002
1585317443,23,53002
1585317444,23,53004
1585317445,22,53004
1585317446,23,53002
1585317447,22,53001
1585317448,25,53004
1585317449,25,53002
1585317450,24,53002
1585317451,24,53001
1585317452,22,53001
1585317453,21,53002
1585317454,23,53000
1585317455,23,53000
1585317456,23,53002
1585317457,23,53001
1585317458,23,53001
1585317459,22,53001
1585317460,24,53000
1585317461,22,53000
1585317462,21,52999
1585317463,22,52999
1585317464,23,52998
1585317465,22,53000
1585317466,22,53002
1585317467,23,53001
1585317468,23,52999
1585317469,22,53003
1585317470,22,53001
1585317471,24,53001
1585317472,22,53000
1585317473,22,53000
1585317474,22,53002
1585317475,23,53001
1585317476,22,53002
1585317477,23,53002
1585317478,23,53003
1585317479,23,53004
1585317480,22,53003
1585317481,22,53004
1585317482,22,53002
1585317483,24,53003
1585317484,24,53002
1585317485,24,53005
1585317486,24,53003
1585317487,24,53002
1585317488,24,53002
1585317489,24,53004
1585317490,24,53002
1585317491,23,53002
1585317492,23,53003
1585317493,23,53004
1585317494,23,53004
1585317495,24,53002
1585317496,23,53003
1585317497,23,53003
1585317498,22,53001
1585317499,23,53003
1585317500,24,53002
1585317501,25,53001
1585317502,23,53003
1585317503,24,53002
1585317504,23,53004
1585317505,23,53002
1585317506,23,53003
1585317507,22,53003
1585317508,24,53002
1585317509,23,53001
1585317510,23,53003
1585317512,22,53003
1585317513,23,53003
1585317514,23,53004
1585317515,24,53002
1585317516,24,53002
1585317517,23,53003
1585317518,23,53004
1585317519,23,53004
1585317520,24,53003
1585317521,22,53001
1585317522,23,53003
1585317523,23,53002
1585317524,22,53003
1585317525,23,53002
1585317526,23,53003
1585317527,23,53005
1585317528,23,53004
1585317529,22,53004
1585317530,21,53002
1585317531,24,53002
1585317532,24,53002
1585317533,23,53000
1585317534,22,53001
1585317535,24,53002
1585317536,23,53003
1585317537,23,53001
1585317538,22,53002
1585317539,22,53001
1585317540,24,53000
1585317541,23,53001
1585317542,24,53000
1585317543,24,53001
1585317544,23,53000
1585317545,24,53002
1585317546,23,53002
1585317547,23,53001
1585317548,23,53001
1585317549,22,53000
1585317550,24,53002
1585317551,23,53001
1585317552,23,53002
1585317553,21,53001
1585317554,22,53000
1585317555,23,53001
1585317556,23,53001
1585317557,23,53001
1585317558,23,53001
1585317559,22,53001
1585317560,22,53002
1585317561,23,53002
1585317562,22,53001
1585317563,23,53003
1585317564,22,53002
1585317565,23,53002
1585317566,23,53003
1585317567,23,53002
1585317568,23,53002
1585317569,22,53003
1585317570,23,53003
1585317571,23,53004
1585317572,21,53002
1585317573,23,53002
1585317574,22,53002
1585317575,22,53001
1585317576,20,53002
1585317577,22,53002
1585317578,24,53002
1585317579,23,52999
1585317580,22,53001
1585317581,23,53001
1585317582,22,53001
1585317583,22,53003
1585317584,23,53000
1585317585,22,53000
1585317586,22,53000
1585317587,22,52999
1585317588,22,52999
1585317589,22,52998
1585317590,23,53000
1585317591,23,53000
1585317592,23,53000
1585317593,23,53000
1585317594,22,52999
1585317595,22,52999
1585317596,24,53000
1585317597,23,53000
1585317598,21,53001
1585317599,22,53001
1585317600,23,53002
1585317601,23,53001
1585317602,22,53002
1585317603,23,53002
1585317604,23,53003
1585317605,22,53003
1585317606,22,53000
1585317607,22,53000
1585317608,23,53002
1585317609,22,53002
1585317610,23,53001
1585317611,23,53002
1585317612,23,53001
1585317614,22,53004
1585317615,23,53003
1585317616,23,53001
1585317617,23,53002
1585317618,22,53002
1585317619,22,53002
1585317620,21,53002
1585317621,23,53002
1585317622,22,53000
1585317623,22,53002
1585317624,24,53004
1585317625,23,53003
1585317626,21,53002
1585317627,23,53003
1585317628,23,53002
