query_6913.rq;28;93129;7264441;995;29413
query_8685.rq;25;56107;1043889;3068;10505
query_2157.rq;108;114127;24561933;1182;79306
query_12194.rq;1;23;945;0;0
query_4702.rq;1;22;1149;22;5
query_9172.rq;26;10683;1924102;541;6690
query_7972.rq;3;1011;79625;683;782
query_8163.rq;1;507;93909;507;357
query_7508.rq;1;20;1051;20;1
query_5342.rq;44;28142;5312527;528;21159
query_10624.rq;1;515;42989;515;368
query_11991.rq;20;2124;48000;105;63
query_11451.rq;1;668;79544;668;488
query_10918.rq;5;402;11254;102;21
query_10817.rq;1;302;23511;302;50
query_9352.rq;122;144315;7012360;741;62105
query_2194.rq;2;215;20030;203;71
query_11085.rq;-1;-1;-1;-1;-1
query_4102.rq;1;19;540;0;0
query_2573.rq;1;23;1843;0;0
query_6884.rq;1;28;3573;28;36
query_12116.rq;23;5007;720067;270;1714
query_6473.rq;1;18;1326;18;1
query_4728.rq;15;3066;1669136;212;4051
query_3339.rq;19;1802;294767;120;756
query_5539.rq;33;3537;768052;305;616
query_11360.rq;1;27;2378;0;0
query_8935.rq;1;25;1476;0;0
query_4751.rq;5;495;29375;119;38
query_4533.rq;1;122;136399;99;856
query_5230.rq;2;117;68301;117;222
query_1875.rq;3;248;10418;118;7
query_1216.rq;1;26;2187;0;0
query_8597.rq;14;2759;793980;261;1449
query_7729.rq;116;15744;529986;5071;1225
query_8572.rq;4;541;77750;162;187
query_762.rq;-1;-1;-1;-1;-1
query_617.rq;58;16066;8769734;544;46142
query_4036.rq;7;720;140073;114;204
query_3402.rq;1;19;1468;0;0
query_210.rq;7;650;92442;114;327
query_8535.rq;1;15;997;0;0
query_8293.rq;32;2898;117659;0;0
query_2639.rq;4;494;29819;126;47
query_1400.rq;1;187;57037;187;380
query_939.rq;539;55142;5027706;111;133
query_11016.rq;84;9973;221126;790;1
query_4368.rq;38;8814;971201;477;1396
query_10548.rq;1;18;1324;17;1
query_4500.rq;18;2025;188495;106;118
query_6290.rq;87;9741;2085231;207;1610
query_3507.rq;1;19;1891;19;3
query_295.rq;1;32;4157;32;24
query_11047.rq;1;85;26563;85;173
query_3064.rq;1;23;2187;0;0
query_11680.rq;57;39996;10979331;613;97273
query_940.rq;5;553;34950;145;188
query_3616.rq;18;3393;1128969;346;1693
query_3223.rq;16;3002;1713287;207;4115
query_10144.rq;1;152;93911;152;357
query_4487.rq;44;11009;3349602;291;23539
query_1603.rq;879;123904;2576399;1692;26
query_4539.rq;216;21337;808780;0;0
query_6534.rq;1;68;7394;68;12
query_7618.rq;1;19;1458;0;0
query_4930.rq;19;1876;186554;155;95
query_6949.rq;1;17;1008;0;0
query_2826.rq;-1;-1;-1;-1;-1
query_7010.rq;6;978;35409;228;44
query_10664.rq;9;3206;141544;527;482
query_7183.rq;317;29727;1317450;1859;4896
query_7598.rq;64;153899;6549819;1009;35673
