query_6126.rq;175;119443;9526208;1708;15970
query_6001.rq;248;182435;9001035;1023;24500
query_602.rq;-1;-1;-1;-1;-1
query_6039.rq;-1;-1;-1;-1;-1
query_6056.rq;206;53374;3961984;159;9949
query_6098.rq;-1;-1;-1;-1;-1
query_7657.rq;177;27275;1263719;1677;895
query_6058.rq;238;36592;1426839;674;4376
query_5975.rq;-1;-1;-1;-1;-1
query_6015.rq;3;136;9806;136;1
query_597.rq;2;265;15154;265;6
query_6062.rq;-1;-1;-1;-1;-1
query_5986.rq;-1;-1;-1;-1;-1
query_5977.rq;-1;-1;-1;-1;-1
query_6057.rq;3;372;10726;371;6
query_6115.rq;-1;-1;-1;-1;-1
query_6114.rq;3;197;8682;197;1
query_6049.rq;2;167;24517;112;102
query_59.rq;1;76;754;0;0
query_6038.rq;45;7659;698734;36;1776
query_5980.rq;6;511;14711;383;18
query_6112.rq;2;261;7969;261;1
query_10585.rq;134;25167;1712618;234;5361
query_6118.rq;316;92802;6701501;370;17689
query_5963.rq;-1;-1;-1;-1;-1
query_6089.rq;25;6669;305259;462;713
query_6108.rq;6;1329;83673;190;431
query_5995.rq;-1;-1;-1;-1;-1
query_5997.rq;190;30392;2024149;1154;5602
query_6099.rq;303;45779;3039359;556;9016
query_6053.rq;1080;245735;10819033;225;32481
query_6085.rq;-1;-1;-1;-1;-1
query_6008.rq;3;237;5059;237;1
query_3149.rq;91;15861;701553;291;884
query_6048.rq;-1;-1;-1;-1;-1
query_6050.rq;299;75526;2538254;577;5198
query_6034.rq;-1;-1;-1;-1;-1
query_6092.rq;2;228;15906;119;20
query_6073.rq;3;412;4939;0;0
query_6111.rq;1424;263390;12046610;842;25474
query_6014.rq;-1;-1;-1;-1;-1
query_6134.rq;1;291;1500;291;3
query_6065.rq;2;202;5104;202;1
query_6091.rq;-1;-1;-1;-1;-1
query_6080.rq;2;218;1498;218;3
query_5967.rq;-1;-1;-1;-1;-1
query_6121.rq;-1;-1;-1;-1;-1
query_6102.rq;2;150;22619;15;15
query_5966.rq;2;711;72729;506;291
query_606.rq;4;765;4986;765;1
query_6067.rq;-1;-1;-1;-1;-1
query_598.rq;-1;-1;-1;-1;-1
query_6122.rq;-1;-1;-1;-1;-1
query_6120.rq;-1;-1;-1;-1;-1
query_6009.rq;-1;-1;-1;-1;-1
